leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,0,,,"{'Prieto':'18''','Francisco':'74''','A. Notario':'19''','Zoran Njeguš':'39''','Víctor Salas':'8''','N. Olivera':'28'''}",,"{'Víctor Salas':'76'''}","{'Juanmi':'Fredi,45''','Francisco':'Gallardo,55''','Toedtli':'N. Olivera,63'''}",Sevilla,,,,,,1015779600000,2002-03-10,2001/2002,2,"{'M. Angulo':'90''','Juan Sánchez':'65'''}",,"{'M. Angulo':'78''','D. Albelda':'44''','Kily González':'20'''}",,"{'M. Angulo':'90'''}","{'M. Angulo':'F. Rufete,63''','Mista':'Kily González,79''','F. Aurélio':'Juan Sánchez,83'''}",Valencia,,,,,,29,
LALIGA,2,"{'P. Kluivert':'11''','P. Cocu':'41'''}","{'Gabri':'41''','M. Overmars':'11'''}","{'F. Coco':'33''','C. Puyol':'31'''}","{'Abelardo':'42'''}",,"{'F. De Boer':'Xavi,50''','T. Motta':'M. Overmars,61''','M. Reiziger':'C. Puyol,69'''}",Barcelona,,,,,,1017000000000,2002-03-24,2001/2002,1,"{'L. García':'9'''}","{'Tote':'9'''}","{'C. Blanco':'79''','Marcos':'41'''}",,,"{'Eusebio':'Jesús Sánchez,70''','C. Blanco':'Harold Lozano,78''','Óscar':'L. García,85'''}",Real Valladolid,,,,,,31,
LALIGA,4,"{'Catanha':'35'',49'',75''','Sergio':'8'''}",,"{'F. Cáceres':'33''','Aleksandr Mostovoy':'43''','Catanha':'46''','Vagner':'45'''}",,"{'F. Cáceres':'60'''}","{'S. Méndez':'Sergio,36''','E. Giovanella':'V. Karpin,65''','Juanfran':'Gustavo López,71'''}",Celta,,,,,,1015779600000,2002-03-10,2001/2002,2,"{'Fernando':'31'''}",,"{'Jesús Sánchez':'89''','M. Abrante':'71'''}",,,"{'Eusebio':'J. Peña,45''','C. Blanco':'Chema,67''','Gaspar':'Caminero,78'''}",Real Valladolid,,,,,,29,
LALIGA,0,,,"{'Tiko':'63''','F. Yeste':'39''','A. Del Horno':'31'''}",,,"{'S. Ezquerro':'F. Yeste,45''','Carlos García':'Larrainzar,66''','Oskar Vales':'Alkiza,82'''}",Athletic,,,,,,1014570000000,2002-02-24,2001/2002,2,"{'F. Sales':'89''','Tote':'61'''}",,"{'Marcos':'37''','Gaspar':'75'''}",,,"{'Eusebio':'Fernando,80''','C. Blanco':'Tote,83'''}",Real Valladolid,,,,,,27,
LALIGA,2,"{'Carlos García':'64'''}",,"{'Larrazábal':'36''','Aitor Ocio':'63''','A. Murillo':'82''','A. Del Horno':'29'''}",,,"{'A. Murillo':'Javi González,46''','Aitor Ocio':'A. Del Horno,46''','Karanka':'S. Ezquerro,61'''}",Athletic,,,,,,1017597600000,2002-03-31,2001/2002,5,"{'Q. Álvarez':'11''','Guayre':'41''','Jorge López':'17''','Víctor':'7'',32'''}",,"{'S. Ballesteros':'12'''}",,,"{'D. Cagna':'Calleja,65''','J. Pizzi':'Jorge López,75''','Gracia':'Víctor,78'''}",Villarreal,,,,,,32,
LALIGA,1,"{'D. Silva':'14'''}",,"{'Sandro':'25''','D. Silva':'76''','Koke Contreras':'60''','M. Romero':'38'''}","{'K. Musampa':'61'''}",,"{'Zárate':'Sandro,65''','Canabal':'Julio Dely Valdés,78'''}",Málaga,,,,,,1009056600000,2001-12-22,2001/2002,2,"{'Vicente':'24''','Mista':'29'''}",,"{'R. Ayala':'42''','D. Albelda':'73''','Salva Ballesta':'7'''}",,,"{'P. Aimar':'A. Ilie,66''','Amedeo Carboni':'F. Aurélio,79''','R. Baraja':'Salva Ballesta,86'''}",Valencia,,,,,,18,
LALIGA,2,"{'Varela':'51''','Denílson':'70'''}",,"{'Varela':'44''','Ito':'37'''}",,,"{'B. Zarandona':'Joaquín,53''','Amato':'Gastón Casas,64''','Mingo':'Denílson,80'''}",Real Betis,,,,,,1001271600000,2001-09-23,2001/2002,0,,,"{'Fernando':'80''','Torres Gómez':'70'''}",,,"{'Eusebio':'Harold Lozano,46''','C. Blanco':'F. Sales,69''','Caminero':'Turu Flores,77'''}",Real Valladolid,,,,,,4,
LALIGA,1,"{'A. Luque':'13'''}",,"{'Olaizola':'53''','A. Luque':'65''','Miquel Soler':'35''','Soler':'17'''}",,,"{'Olaizola':'G. Siviero,27''','Marcos':'A. Luque,76''','Albert Riera':'Á. Novo,87'''}",Mallorca,,,,,,1007242200000,2001-12-01,2001/2002,1,"{'Mista':'80'''}",,"{'Vicente':'74'''}",,,"{'Kily González':'M. Angulo,46''','Mista':'Salva Ballesta,66''','F. Aurélio':'M. Pellegrino,74'''}",Valencia,,,,,,15,
LALIGA,1,"{'M. Posse':'31'''}",,"{'A. Lopo':'45''','Cavas':'40''','Fran':'56''','Quique de Lucas':'57'''}",,,"{'Benítez':'R. Tamudo,80'''}",Espanyol,,,,,,1002141000000,2001-10-03,2001/2002,0,,,"{'J. Peña':'80''','Caminero':'57'''}",,,"{'Antonio López':'Fernando,15''','D. Ciric':'F. Sales,68''','Eusebio':'Santamaría,75'''}",Real Valladolid,,,,,,6,
LALIGA,0,,,"{'Diego Tristán':'90''','Víctor':'70'''}",,,"{'A. Duscher':'J. Valerón,46''','Diego Tristán':'Fran,46''','José Manuel':'Sergio,66'''}",Deportivo,,,,,,1010941200000,2002-01-13,2001/2002,3,"{'Fernando':'32'',57''','Marcos':'31'''}",,"{'Torres Gómez':'55'''}",,,"{'M. Tena':'Caminero,71''','Eusebio':'Fernando,75''','Harold Lozano':'Jesús Sánchez,79'''}",Real Valladolid,,,,,,20,
LALIGA,1,"{'P. Kluivert':'38'''}","{'Xavi':'38'''}","{'Xavi':'39''','R. Bonano':'78''','Fábio Rochemback':'49'''}",,"{'Xavi':'44'''}","{'Gerard':'J. Saviola,49''','M. Overmars':'Fábio Rochemback,60''','Sergi':'P. Cocu,84'''}",Barcelona,,,,,,1008435600000,2001-12-15,2001/2002,0,,,"{'Roca':'63'''}",,,"{'Roca':'Galván,50''','Quique Martín':'Calleja,53''','Escoda':'Gracia,68'''}",Villarreal,,,,,,17,
LALIGA,1,"{'Jesuli':'61'''}",,"{'P. Cavallero':'76''','P. Luccin':'35''','Vagner':'14'''}",,,"{'Aleksandr Mostovoy':'S. Méndez,79''','Gustavo López':'Jesuli,79''','Florian Maurice':'Edu,82'''}",Celta,,,,,,1018807200000,2002-04-14,2001/2002,2,"{'Víctor':'70'''}",,"{'Q. Álvarez':'55''','Berruet':'45''','G. Amor':'90'''}",,"{'Berruet':'49'''}","{'Escoda':'Q. Álvarez,64''','M. Palermo':'Guayre,68''','Gracia':'Jorge López,80'''}",Villarreal,,,,,,34,
LALIGA,1,"{'Donato':'64'''}",,"{'Héctor':'85''','Donato':'68''','Amavisca':'78'''}",,,"{'Diego Tristán':'L. Scaloni,46''','Sergio':'Mauro Silva,70''','Víctor':'R. Makaay,74'''}",Deportivo,,,,,,1002142800000,2001-10-03,2001/2002,1,"{'Víctor':'3'''}",,"{'R. Arruabarrena':'73''','Roca':'88''','Calleja':'52''','G. Amor':'15'''}",,,"{'Quique Martín':'Calleja,73''','Guayre':'G. Amor,74'''}",Villarreal,,,,,,6,
LALIGA,0,,,"{'Jaime':'77'''}",,,"{'Bino':'Hugo Morales,59''','Jaime':'Ivan Ania,77''','Bermudo':'Xisco Muñoz,89'''}",Tenerife,,,,,,1008435600000,2001-12-15,2001/2002,0,,,"{'Fernando':'42''','J. Peña':'10''','M. Tena':'60'''}",,,"{'Eusebio':'L. García,65''','Turu Flores':'Tote,72''','Óscar':'F. Sales,84'''}",Real Valladolid,,,,,,17,
