leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,1,{'Atienza':'36'''},,,,,,Celta,,,,,,-534988800000,1953-01-18,1952/1953,6,"{'Mauri':'35''','Marcet':'21'',88''','Egea':'53'',86'''}",,,,,,Espanyol,,,,,,16
LALIGA,1,{'Corcuera':'87'''},,,,,,Deportivo,,,,,,-530755200000,1953-03-08,1952/1953,7,"{'Mauri':'89''','Marcet':'45''','Arcas':'9'',44'',82''','Cruellas':'10'',13'''}",,,,,,Espanyol,,,,,,23
LALIGA,3,"{'Callejo':'40''','Escudero':'38'''}",,,,,,Atlético,,,,,,-543456000000,1952-10-12,1952/1953,3,"{'Magritas':'79''','Alsúa Ii':'48'',89'''}",,,,,,Racing,,,,,,5
LALIGA,1,{'Martínez':'26'''},,,,,,Racing,,,,,,-537408000000,1952-12-21,1952/1953,3,"{'Marcet':'60'',64'''}",,,,,,Espanyol,,,,,,13
LALIGA,4,"{'Sobrado':'22''','Molowny':'44''','Joseíto':'34''','Olmedo':'28'''}",,,,,,Real Madrid,,,,,,-533779200000,1953-02-01,1952/1953,2,"{'Marcet':'38''','Paseiro':'42'''}",,,,,"{'Trias':'Marcel Domingo,45'''}",Espanyol,,,,,,18
LALIGA,0,,,,,,,Real Oviedo,,,,,,-541036800000,1952-11-09,1952/1953,3,"{'Marcet':'35''','Arcas':'76''','Piquín':'18'''}",,,,,,Espanyol,,,,,,9
LALIGA,0,,,,,,,Real Valladolid,,,,,,-531964800000,1953-02-22,1952/1953,1,{'Egea':'86'''},,,,,,Espanyol,,,,,,21
LALIGA,0,,,,,,,CD Málaga,,,,,,-533174400000,1953-02-08,1952/1953,2,{'Martínez':'59'''},,,,,,Racing,,,,,,19
LALIGA,1,{'Oswaldo':'54'''},,,,,,Deportivo,,,,,,-534384000000,1953-01-25,1952/1953,3,"{'Mahjoub':'82''','Magritas':'22''','Alsúa Ii':'20'''}",,,,,,Racing,,,,,,17
LALIGA,1,{'Marcet':'37'''},,,,,,Espanyol,,,,,,-527126400000,1953-04-19,1952/1953,2,"{'León':'60''','Martínez':'17'''}",,,,,,Racing,,,,,,28
LALIGA,1,{'Igoa':'57'''},,,,,,R. Sociedad,,,,,,-530150400000,1953-03-15,1952/1953,1,{'P. Gento':'59'''},,,,,,Racing,,,,,,24
LALIGA,1,{'Noguera':'15'''},,,,,,Real Zaragoza,,,,,,-541641600000,1952-11-02,1952/1953,3,"{'Magritas':'33''','León':'34''','Farias':'78'''}",,,,,,Racing,,,,,,8
LALIGA,1,{'Loren':'9'''},,,,,,Sevilla,,,,,,-528336000000,1953-04-05,1952/1953,4,"{'Alsúa Ii':'34''','P. Gento':'64''','Martínez':'8'',14'''}",,,,,,Racing,,,,,,26
LALIGA,1,{'Fuertes':'57'''},,,,,,Valencia,,,,,,-543456000000,1952-10-12,1952/1953,2,"{'Arcas':'84''','Egea':'58'''}",,,,,,Espanyol,,,,,,5
LALIGA,1,{'Grau':'4'''},,,{'Altisent':'18'''},,,Sporting,,,,,,-531360000000,1953-03-01,1952/1953,0,,,,{'León':'18'''},,,Racing,,,,,,22
LALIGA,2,{'Lasala':'82'''},,,,,,Real Valladolid,,,,,,-525916800000,1953-05-03,1952/1953,2,"{'León':'36''','Martínez':'45'''}",,,,,,Racing,,,,,,30
LALIGA,2,"{'Badenes':'56'',82'''}",,,,,,Valencia,,,,,,-536198400000,1953-01-04,1952/1953,1,{'Magritas':'4'''},,,,,,Racing,,,,,,14
LALIGA,0,,,,,,,Athletic,,,,,,-545875200000,1952-09-14,1952/1953,2,"{'Alsúa Ii':'48''','Macala':'52'''}",,,,,,Racing,,,,,,1
LALIGA,0,,,,,,,Sporting,,,,,,-544060800000,1952-10-05,1952/1953,4,"{'Mauri':'14'',43'',49''','Arcas':'80'''}",,,,,,Espanyol,,,,,,4
LALIGA,2,"{'Calo':'24''','Bolta':'22'''}",,,,,,Real Zaragoza,,,,,,-526521600000,1953-04-26,1952/1953,3,"{'Mauri':'14''','Arcas':'49'',88'''}",,,,,,Espanyol,,,,,,29
LALIGA,2,"{'Araujo':'4'',8'''}",,,,,"{'Burger':'Manolín,61'''}",Sevilla,,,,,,-545270400000,1952-09-21,1952/1953,6,"{'Arcas':'77'',79''','Mauri':'69''','Marcet':'51''','Egea':'82''','Artigas':'29'''}",,,,,,Espanyol,,,,,,2
LALIGA,0,,,,,,,R. Sociedad,,,,,,-535593600000,1953-01-11,1952/1953,2,"{'Egea':'55''','Arcas':'19'''}",,,,,,Espanyol,,,,,,15
LALIGA,0,,,,,,,Celta,,,,,,-540432000000,1952-11-16,1952/1953,2,"{'Mahjoub':'69''','Martínez':'79'''}",,,,,,Racing,,,,,,10
LALIGA,2,"{'Areta Ii':'25''','Mandi':'69'''}",,,,,,Real Oviedo,,,,,,-544665600000,1952-09-28,1952/1953,0,,,,,,,Racing,,,,,,3
LALIGA,3,"{'Pahiño':'34''','Joseíto':'14'',83'''}",,,,,,Real Madrid,,,,,,-538012800000,1952-12-14,1952/1953,2,"{'Martínez':'16'',78'''}",,,,,,Racing,,,,,,12
LALIGA,3,"{'E. Basora':'65''','César Rodríguez':'77''','Flotats':'62'''}",,,,,,Barcelona,,,,,,-531964800000,1953-02-22,1952/1953,3,"{'Felipe':'51''','León':'7''','Alsúa Ii':'85'''}",,,,,,Racing,,,,,,21
LALIGA,2,"{'Venancio':'82''','Iriondo':'28'''}",,,,,,Athletic,,,,,,-531964800000,1953-02-22,1952/1953,3,"{'Molowny':'32''','Olmedo':'58'''}",,,,,,Real Madrid,,,,,,21
