leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
SERIEA,2,"{'Şükrü Gülesin':'71''','Mario Magrini':'31'''}",,,,,,Lazio,,,,,,-574246800000,1951-10-21,1951/1952,2,"{'Renato Cattaneo':'68'',72'''}",,,,,,Como,,,,,,7,
SERIEA,2,"{'E. Pandolfini':'85''','Gian Carlo Vitali':'54'''}",,,,,,Fiorentina,,,,,,-573039000000,1951-11-04,1951/1952,0,,,,,,,Como,,,,,,9,
SERIEA,0,,,,,,,Lucchese Libertas 1905,,,,,,-560939400000,1952-03-23,1951/1952,1,"{'E. Pandolfini':'66'''}",,,,,,Fiorentina,,,,,,26,
SERIEA,1,"{'Umberto Renica':'39'''}",,,,,,Novara Calcio,,,,,,-577269000000,1951-09-16,1951/1952,1,"{'Alberto Galassi':'41'''}",,,,,,Fiorentina,,,,,,2,
SERIEA,1,"{'Helge Bronee':'25'''}",,,,,,SSD Palermo,,,,,,-565174800000,1952-02-03,1951/1952,2,"{'Daniel Ekner':'77''','Gian Carlo Vitali':'66'''}",,,,,,Fiorentina,,,,,,20,
SERIEA,1,"{'Silvio Formentin':'69'''}",,,,,,Napoli,,,,,,-554283000000,1952-06-08,1951/1952,2,"{'Daniel Ekner':'40'''}","{'E. Pandolfini':'40'''}",,,,,Fiorentina,,,,,,36,
SERIEA,0,,,,,,,Lazio,,,,,,-553678200000,1952-06-15,1951/1952,0,,,,,,,Fiorentina,,,,,,37,
SERIEA,1,"{'Clemente Gotti':'24'''}",,,,,,Sampdoria,,,,,,-573642000000,1951-10-28,1951/1952,0,,,,,,,Fiorentina,,,,,,8,
SERIEA,0,,,,,,,SPAL,,,,,,-569410200000,1951-12-16,1951/1952,0,,,,,,,Fiorentina,,,,,,13,
SERIEA,0,,,,,,,Pro Patria,,,,,,-563965200000,1952-02-17,1951/1952,3,"{'Rodolfo Beltrandi':'60'',87''','E. Pandolfini':'19'''}",,,,,,Fiorentina,,,,,,22,
SERIEA,1,"{'K. Palmer':'37'''}",,,,,,AC Legnano,,,,,,-574246800000,1951-10-21,1951/1952,3,"{'Stefano Nyers':'50'',88'''}",,,,,,Inter,,,,,,7,
SERIEA,0,,,,,,,Fiorentina,,,,,,-565435800000,1952-01-31,1951/1952,0,,,,,,,Inter,,,,,,14,
SERIEA,1,"{'Plinio Petrozzi':'62'''}",,,,,,Triestina,,,,,,-568200600000,1951-12-30,1951/1952,2,"{'E. Pandolfini':'40''','Gian Carlo Vitali':'78'''}",,,,,,Fiorentina,,,,,,15,
SERIEA,0,,,,,,,Torino,,,,,,-567595800000,1952-01-06,1951/1952,1,"{'E. Pandolfini':'18'''}",,,,,,Fiorentina,,,,,,16,
SERIEA,3,"{'Erling Sørensen':'21''','Luigi Bares':'35'',70'''}",,,,,,Udinese,,,,,,-574851600000,1951-10-14,1951/1952,3,"{'Daniel Ekner':'86''','Alberto Galassi':'56''','S. Cervato':'36'''}",,,,,,Fiorentina,,,,,,6,
SERIEA,2,"{'G. Boniperti':'69''','John Hansen':'75'''}",,,,,,Juventus,,,,,,-554889600000,1952-06-01,1951/1952,3,"{'Pietro Broccini':'13''','Gino Armano':'33''','B. Lorenzi':'64'''}",,,,,,Inter,,,,,,35,
SERIEA,0,,,,,,,Padova,,,,,,-566991000000,1952-01-13,1951/1952,4,"{'Pietro Broccini':'43'',54'',79''','B. Lorenzi':'85'''}",,,,,,Inter,,,,,,17,
SERIEA,2,"{'Renzo Burini':'22''','O. Tognon':'76'''}",,,,,,Milan,,,,,,-573039000000,1951-11-04,1951/1952,2,"{'Stefano Nyers':'2''','B. Lorenzi':'26'''}",,,,,,Inter,,,,,,9,
SERIEA,2,"{'A. Campatelli':'24''','G. Cappello':'19'''}","{'Ivan Jensen':'19'''}",,,,,Bologna,,,,,,-553678200000,1952-06-15,1951/1952,2,"{'Wilkes':'82''','B. Lorenzi':'30'''}",,,,,,Inter,,,,,,37,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-564570000000,1952-02-10,1951/1952,5,"{'Stefano Nyers':'41''','Pietro Broccini':'65'',73''','Gino Armano':'13'',33'''}","{'Pietro Broccini':'33''','B. Lorenzi':'73'''}",,,,,Inter,,,,,,21,
SERIEA,1,"{'Sigvard Löfgren':'50'''}",,,,,,Lazio,,,,,,-562755600000,1952-03-02,1951/1952,1,"{'B. Lorenzi':'69'''}",,,,,,Inter,,,,,,23,
